page_id,access_count,classification
28992,8,cold
28993,9,cold
28994,12,cold
28995,13,cold
28996,12,cold
28997,7,cold
28998,9,cold
28999,15,cold
29000,8,cold
29001,14,cold
29002,15,cold
29003,10,cold
29004,12,cold
29005,6,cold
29006,7,cold
29007,7,cold
29008,11,cold
29009,12,cold
29010,10,cold
29011,15,cold
29012,7,cold
29013,9,cold
29014,13,cold
29015,6,cold
29016,19,cold
29017,9,cold
29018,10,cold
29019,6,cold
29020,19,cold
29021,9,cold
29022,10,cold
29023,7,cold
29024,7,cold
29025,8,cold
29026,7,cold
29027,11,cold
29028,9,cold
29029,11,cold
29030,15,cold
29031,12,cold
29032,9,cold
29033,10,cold
29034,10,cold
29035,11,cold
29036,10,cold
29037,7,cold
29038,6,cold
29039,11,cold
29040,4,cold
29041,11,cold
29042,2,cold
29043,8,cold
29044,9,cold
29045,9,cold
29046,12,cold
29047,7,cold
29048,10,cold
29049,4,cold
29050,15,cold
29051,11,cold
29052,6,cold
29053,8,cold
29054,10,cold
29055,10,cold
29056,12,cold
29057,7,cold
29058,13,cold
29059,8,cold
29060,9,cold
29061,12,cold
29062,7,cold
29063,12,cold
29064,9,cold
29065,5,cold
29066,14,cold
29067,8,cold
29068,8,cold
29069,12,cold
29070,14,cold
29071,10,cold
29072,14,cold
29073,7,cold
29074,9,cold
29075,9,cold
29076,5,cold
29077,5,cold
29078,11,cold
29079,15,cold
29080,10,cold
29081,11,cold
29082,5,cold
29083,11,cold
29084,6,cold
29085,10,cold
29086,11,cold
29087,7,cold
29088,13,cold
29089,9,cold
29090,12,cold
29091,12,cold
29092,9,cold
29093,13,cold
29094,17,cold
29095,5,cold
29096,9,cold
29097,7,cold
29098,11,cold
29099,9,cold
29100,5,cold
29101,15,cold
29102,11,cold
29103,9,cold
29104,15,cold
29105,7,cold
29106,8,cold
29107,10,cold
29108,9,cold
29109,9,cold
29110,13,cold
29111,8,cold
29112,6,cold
29113,10,cold
29114,14,cold
29115,5,cold
29116,12,cold
29117,9,cold
29118,5,cold
29119,11,cold
29120,10,cold
29121,7,cold
29122,13,cold
29123,7,cold
29124,9,cold
29125,15,cold
29126,18,cold
29127,9,cold
29128,10,cold
29129,6,cold
29130,12,cold
29131,11,cold
29132,14,cold
29133,8,cold
29134,8,cold
29135,8,cold
29136,9,cold
29137,11,cold
29138,14,cold
29139,8,cold
29140,9,cold
29141,7,cold
29142,10,cold
29143,10,cold
29144,14,cold
29145,8,cold
29146,8,cold
29147,9,cold
29148,11,cold
29149,5,cold
29150,4,cold
29151,8,cold
29152,8,cold
29153,14,cold
29154,10,cold
29155,11,cold
29156,10,cold
29157,5,cold
29158,6,cold
29159,8,cold
29160,4,cold
29161,9,cold
29162,10,cold
29163,9,cold
29164,10,cold
29165,10,cold
29166,15,cold
29167,11,cold
29168,9,cold
29169,11,cold
29170,6,cold
29171,6,cold
29172,9,cold
29173,7,cold
29174,4,cold
29175,15,cold
29176,12,cold
29177,8,cold
29178,8,cold
29179,5,cold
29180,4,cold
29181,13,cold
29182,6,cold
29183,8,cold
29184,13,cold
29185,12,cold
29186,13,cold
29187,9,cold
29188,11,cold
29189,7,cold
29190,8,cold
29191,9,cold
29192,10,cold
29193,8,cold
29194,11,cold
29195,13,cold
29196,5,cold
29197,11,cold
29198,17,cold
29199,10,cold
29200,9,cold
29201,10,cold
29202,10,cold
29203,13,cold
29204,6,cold
29205,11,cold
29206,7,cold
29207,10,cold
29208,12,cold
29209,6,cold
29210,9,cold
29211,3,cold
29212,6,cold
29213,8,cold
29214,9,cold
29215,11,cold
29216,9,cold
29217,9,cold
29218,4,cold
29219,8,cold
29220,10,cold
29221,18,cold
29222,12,cold
29223,14,cold
29224,7,cold
29225,11,cold
29226,8,cold
29227,13,cold
29228,7,cold
29229,13,cold
29230,11,cold
29231,7,cold
29232,9,cold
29233,12,cold
29234,8,cold
29235,6,cold
29236,9,cold
29237,7,cold
29238,9,cold
29239,17,cold
29240,7,cold
29241,9,cold
29242,11,cold
29243,8,cold
29244,7,cold
29245,12,cold
29246,7,cold
29247,5,cold
29248,12,cold
29249,10,cold
29250,8,cold
29251,8,cold
29252,10,cold
29253,9,cold
29254,13,cold
29255,11,cold
29256,7,cold
29257,13,cold
29258,10,cold
29259,8,cold
29260,10,cold
29261,5,cold
29262,15,cold
29263,9,cold
29264,12,cold
29265,8,cold
29266,10,cold
29267,9,cold
29268,9,cold
29269,11,cold
29270,13,cold
29271,5,cold
29272,9,cold
29273,8,cold
29274,15,cold
29275,16,cold
29276,23,cold
29277,12,cold
29278,9,cold
29279,10,cold
29280,9,cold
29281,11,cold
29282,9,cold
29283,6,cold
29284,10,cold
29285,6,cold
29286,14,cold
29287,8,cold
29288,9,cold
29289,12,cold
29290,9,cold
29291,15,cold
29292,11,cold
29293,11,cold
29294,7,cold
29295,7,cold
29296,16,cold
29297,9,cold
29298,6,cold
29299,9,cold
29300,9,cold
29301,14,cold
29302,10,cold
29303,9,cold
29304,13,cold
29305,5,cold
29306,11,cold
29307,13,cold
29308,6,cold
29309,8,cold
29310,13,cold
29311,6,cold
29312,7,cold
29313,10,cold
29314,9,cold
29315,7,cold
29316,9,cold
29317,11,cold
29318,7,cold
29319,8,cold
29320,11,cold
29321,11,cold
29322,15,cold
29323,12,cold
29324,7,cold
29325,7,cold
29326,11,cold
29327,10,cold
29328,10,cold
29329,8,cold
29330,7,cold
29331,8,cold
29332,11,cold
29333,14,cold
29334,10,cold
29335,10,cold
29336,12,cold
29337,11,cold
29338,6,cold
29339,10,cold
29340,10,cold
29341,10,cold
29342,9,cold
29343,6,cold
29344,9,cold
29345,9,cold
29346,8,cold
29347,8,cold
29348,9,cold
29349,13,cold
29350,11,cold
29351,11,cold
29352,12,cold
29353,7,cold
29354,9,cold
29355,9,cold
29356,11,cold
29357,7,cold
29358,9,cold
29359,3,cold
29360,9,cold
29361,10,cold
29362,15,cold
29363,12,cold
29364,11,cold
29365,16,cold
29366,13,cold
29367,12,cold
29368,8,cold
29369,15,cold
29370,8,cold
29371,7,cold
29372,11,cold
29373,8,cold
29374,5,cold
29375,9,cold
29376,10,cold
29377,11,cold
29378,10,cold
29379,12,cold
29380,14,cold
29381,12,cold
29382,14,cold
29383,11,cold
29384,13,cold
29385,11,cold
29386,16,cold
29387,11,cold
29388,9,cold
29389,9,cold
29390,9,cold
29391,15,cold
29392,19,cold
29393,10,cold
29394,7,cold
29395,11,cold
29396,10,cold
29397,6,cold
29398,11,cold
29399,14,cold
29400,12,cold
29401,8,cold
29402,6,cold
29403,15,cold
29404,13,cold
29405,11,cold
29406,13,cold
29407,7,cold
29408,11,cold
29409,14,cold
29410,13,cold
29411,19,cold
29412,8,cold
29413,7,cold
29414,7,cold
29415,11,cold
29416,11,cold
29417,9,cold
29418,8,cold
29419,8,cold
29420,10,cold
29421,8,cold
29422,8,cold
29423,16,cold
29424,15,cold
29425,10,cold
29426,9,cold
29427,7,cold
29428,7,cold
29429,9,cold
29430,10,cold
29431,9,cold
29432,11,cold
29433,3,cold
29434,8,cold
29435,12,cold
29436,6,cold
29437,11,cold
29438,12,cold
29439,8,cold
29440,9,cold
29441,8,cold
29442,11,cold
29443,7,cold
29444,7,cold
29445,11,cold
29446,8,cold
29447,6,cold
29448,3,cold
29449,6,cold
29450,5,cold
29451,13,cold
29452,7,cold
29453,8,cold
29454,7,cold
29455,7,cold
29456,13,cold
29457,13,cold
29458,5,cold
29459,7,cold
29460,9,cold
29461,10,cold
29462,11,cold
29463,11,cold
29464,12,cold
29465,13,cold
29466,7,cold
29467,11,cold
29468,10,cold
29469,13,cold
29470,8,cold
29471,10,cold
29472,10,cold
29473,10,cold
29474,12,cold
29475,12,cold
29476,12,cold
29477,7,cold
29478,8,cold
29479,15,cold
29480,14,cold
29481,17,cold
29482,8,cold
29483,12,cold
29484,14,cold
29485,11,cold
29486,8,cold
29487,4,cold
29488,9,cold
29489,12,cold
29490,6,cold
29491,6,cold
29492,6,cold
29493,8,cold
29494,11,cold
29495,14,cold
29496,13,cold
29497,6,cold
29498,10,cold
29499,10,cold
29500,9,cold
29501,16,cold
29502,11,cold
29503,10,cold
29504,9,cold
29505,10,cold
29506,13,cold
29507,7,cold
29508,9,cold
29509,13,cold
29510,12,cold
29511,11,cold
29512,7,cold
29513,10,cold
29514,10,cold
29515,15,cold
29516,11,cold
29517,14,cold
29518,7,cold
29519,8,cold
29520,8,cold
29521,6,cold
29522,9,cold
29523,9,cold
29524,10,cold
29525,11,cold
29526,11,cold
29527,14,cold
29528,12,cold
29529,11,cold
29530,8,cold
29531,8,cold
29532,5,cold
29533,13,cold
29534,7,cold
29535,11,cold
29536,4,cold
29537,13,cold
29538,11,cold
29539,9,cold
29540,4,cold
29541,6,cold
29542,8,cold
29543,12,cold
29544,16,cold
29545,7,cold
29546,9,cold
29547,14,cold
29548,5,cold
29549,8,cold
29550,11,cold
29551,7,cold
29552,16,cold
29553,14,cold
29554,13,cold
29555,8,cold
29556,11,cold
29557,9,cold
29558,6,cold
29559,10,cold
29560,10,cold
29561,8,cold
29562,15,cold
29563,13,cold
29564,13,cold
29565,10,cold
29566,6,cold
29567,9,cold
29568,11,cold
29569,8,cold
29570,12,cold
29571,11,cold
29572,6,cold
29573,6,cold
29574,5,cold
29575,5,cold
29576,9,cold
29577,7,cold
29578,14,cold
29579,6,cold
29580,12,cold
29581,10,cold
29582,10,cold
29583,7,cold
29584,13,cold
29585,9,cold
29586,7,cold
29587,9,cold
29588,8,cold
29589,10,cold
29590,7,cold
29591,8,cold
29592,9,cold
29593,15,cold
29594,11,cold
29595,9,cold
29596,18,cold
29597,14,cold
29598,11,cold
29599,12,cold
29600,10,cold
29601,11,cold
29602,12,cold
29603,4,cold
29604,11,cold
29605,13,cold
29606,9,cold
29607,8,cold
29608,9,cold
29609,5,cold
29610,13,cold
29611,7,cold
29612,9,cold
29613,16,cold
29614,16,cold
29615,3,cold
29616,13,cold
29617,9,cold
29618,12,cold
29619,8,cold
29620,16,cold
29621,11,cold
29622,8,cold
29623,4,cold
29624,13,cold
29625,10,cold
29626,13,cold
29627,7,cold
29628,9,cold
29629,5,cold
29630,11,cold
29631,7,cold
29632,5,cold
29633,7,cold
29634,11,cold
29635,7,cold
29636,13,cold
29637,11,cold
29638,8,cold
29639,11,cold
29640,11,cold
29641,8,cold
29642,11,cold
29643,13,cold
29644,9,cold
29645,6,cold
29646,9,cold
29647,9,cold
29648,15,cold
29649,11,cold
29650,10,cold
29651,13,cold
29652,10,cold
29653,8,cold
29654,12,cold
29655,7,cold
29656,10,cold
29657,14,cold
29658,9,cold
29659,9,cold
29660,11,cold
29661,16,cold
29662,7,cold
29663,8,cold
29664,9,cold
29665,9,cold
29666,14,cold
29667,11,cold
29668,10,cold
29669,4,cold
29670,6,cold
29671,17,cold
29672,14,cold
29673,4,cold
29674,12,cold
29675,13,cold
29676,3,cold
29677,3,cold
29678,12,cold
29679,7,cold
29680,7,cold
29681,11,cold
29682,12,cold
29683,9,cold
29684,5,cold
29685,9,cold
29686,15,cold
29687,10,cold
29688,11,cold
29689,4,cold
29690,10,cold
29691,11,cold
29692,13,cold
29693,15,cold
29694,11,cold
29695,12,cold
29696,9,cold
29697,13,cold
29698,4,cold
29699,10,cold
29700,9,cold
29701,12,cold
29702,6,cold
29703,4,cold
29704,11,cold
29705,12,cold
29706,13,cold
29707,7,cold
29708,14,cold
29709,15,cold
29710,14,cold
29711,13,cold
29712,10,cold
29713,7,cold
29714,10,cold
29715,10,cold
29716,7,cold
29717,6,cold
29718,11,cold
29719,7,cold
29720,13,cold
29721,14,cold
29722,10,cold
29723,9,cold
29724,7,cold
29725,9,cold
29726,7,cold
29727,13,cold
29728,12,cold
29729,13,cold
29730,7,cold
29731,9,cold
29732,10,cold
29733,15,cold
29734,14,cold
29735,12,cold
29736,4,cold
29737,5,cold
29738,8,cold
29739,9,cold
29740,12,cold
29741,10,cold
29742,6,cold
29743,8,cold
29744,13,cold
29745,8,cold
29746,16,cold
29747,5,cold
29748,11,cold
29749,9,cold
29750,12,cold
29751,10,cold
29752,11,cold
29753,10,cold
29754,5,cold
29755,10,cold
29756,5,cold
29757,10,cold
29758,15,cold
29759,5,cold
29760,13,cold
29761,7,cold
29762,6,cold
29763,16,cold
29764,8,cold
29765,11,cold
29766,16,cold
29767,13,cold
29768,15,cold
29769,9,cold
29770,5,cold
29771,6,cold
29772,9,cold
29773,9,cold
29774,7,cold
29775,9,cold
29776,8,cold
29777,7,cold
29778,8,cold
29779,7,cold
29780,9,cold
29781,7,cold
29782,21,cold
29783,11,cold
29784,13,cold
29785,11,cold
29786,10,cold
29787,9,cold
29788,11,cold
29789,14,cold
29790,11,cold
29791,10,cold
29792,8,cold
29793,8,cold
29794,8,cold
29795,15,cold
29796,17,cold
29797,14,cold
29798,13,cold
29799,15,cold
29800,9,cold
29801,12,cold
29802,10,cold
29803,8,cold
29804,12,cold
29805,10,cold
29806,9,cold
29807,11,cold
29808,10,cold
29809,17,cold
29810,11,cold
29811,8,cold
29812,9,cold
29813,14,cold
29814,4,cold
29815,12,cold
29816,12,cold
29817,13,cold
29818,9,cold
29819,10,cold
29820,4,cold
29821,19,cold
29822,4,cold
29823,6,cold
29824,11,cold
29825,7,cold
29826,6,cold
29827,10,cold
29828,11,cold
29829,10,cold
29830,9,cold
29831,9,cold
29832,7,cold
29833,11,cold
29834,8,cold
29835,12,cold
29836,13,cold
29837,5,cold
29838,16,cold
29839,11,cold
29840,9,cold
29841,5,cold
29842,7,cold
29843,13,cold
29844,7,cold
29845,7,cold
29846,6,cold
29847,10,cold
29848,16,cold
29849,15,cold
29850,7,cold
29851,4,cold
29852,14,cold
29853,6,cold
29854,9,cold
29855,8,cold
29856,12,cold
29857,7,cold
29858,10,cold
29859,8,cold
29860,13,cold
29861,15,cold
29862,8,cold
29863,15,cold
29864,14,cold
29865,13,cold
29866,11,cold
29867,11,cold
29868,13,cold
29869,9,cold
29870,9,cold
29871,10,cold
29872,14,cold
29873,5,cold
29874,10,cold
29875,10,cold
29876,6,cold
29877,6,cold
29878,11,cold
29879,4,cold
29880,14,cold
29881,7,cold
29882,12,cold
29883,9,cold
29884,7,cold
29885,6,cold
29886,9,cold
29887,7,cold
29888,6,cold
29889,17,cold
29890,9,cold
29891,5,cold
29892,7,cold
29893,10,cold
29894,8,cold
29895,9,cold
29896,12,cold
29897,11,cold
29898,12,cold
29899,13,cold
29900,9,cold
29901,13,cold
29902,8,cold
29903,8,cold
29904,7,cold
29905,12,cold
29906,4,cold
29907,12,cold
29908,7,cold
29909,8,cold
29910,7,cold
29911,10,cold
29912,8,cold
29913,8,cold
29914,11,cold
29915,4,cold
29916,9,cold
29917,10,cold
29918,12,cold
29919,12,cold
29920,13,cold
29921,13,cold
29922,9,cold
29923,14,cold
29924,8,cold
29925,12,cold
29926,9,cold
29927,9,cold
29928,8,cold
29929,11,cold
29930,9,cold
29931,9,cold
29932,12,cold
29933,9,cold
29934,11,cold
29935,26,cold
29936,13,cold
29937,9,cold
29938,5,cold
29939,9,cold
29940,12,cold
29941,5,cold
29942,7,cold
29943,12,cold
29944,9,cold
29945,9,cold
29946,18,cold
29947,9,cold
29948,11,cold
29949,5,cold
29950,5,cold
29951,9,cold
29952,7,cold
29953,7,cold
29954,12,cold
29955,11,cold
29956,13,cold
29957,8,cold
29958,7,cold
29959,11,cold
29960,11,cold
29961,15,cold
29962,9,cold
29963,6,cold
29964,11,cold
29965,9,cold
29966,10,cold
29967,5,cold
29968,8,cold
29969,10,cold
29970,10,cold
29971,10,cold
29972,16,cold
29973,15,cold
29974,4,cold
29975,10,cold
29976,10,cold
29977,11,cold
29978,16,cold
29979,7,cold
29980,12,cold
29981,8,cold
29982,12,cold
29983,4,cold
29984,6,cold
29985,10,cold
29986,8,cold
29987,9,cold
29988,8,cold
29989,13,cold
29990,11,cold
29991,2,cold
29992,7,cold
29993,12,cold
29994,6,cold
29995,9,cold
29996,13,cold
29997,11,cold
29998,7,cold
29999,11,cold
30000,12,cold
30001,6,cold
30002,5,cold
30003,9,cold
30004,7,cold
30005,11,cold
30006,5,cold
30007,13,cold
30008,11,cold
30009,14,cold
30010,7,cold
30011,5,cold
30012,7,cold
30013,10,cold
30014,7,cold
30015,10,cold
30016,10,cold
30017,10,cold
30018,19,cold
30019,5,cold
30020,7,cold
30021,15,cold
30022,3,cold
30023,10,cold
30024,11,cold
30025,9,cold
30026,14,cold
30027,9,cold
30028,15,cold
30029,13,cold
30030,10,cold
30031,14,cold
30032,13,cold
30033,15,cold
30034,12,cold
30035,8,cold
30036,11,cold
30037,6,cold
30038,13,cold
30039,9,cold
30040,10,cold
30041,13,cold
30042,8,cold
30043,8,cold
30044,6,cold
30045,12,cold
30046,12,cold
30047,9,cold
30048,7,cold
30049,9,cold
30050,9,cold
30051,11,cold
30052,9,cold
30053,8,cold
30054,13,cold
30055,10,cold
30056,6,cold
30057,12,cold
30058,8,cold
30059,7,cold
30060,14,cold
30061,8,cold
30062,6,cold
30063,11,cold
30064,12,cold
30065,6,cold
30066,14,cold
30067,16,cold
30068,14,cold
30069,8,cold
30070,8,cold
30071,10,cold
30072,17,cold
30073,8,cold
30074,11,cold
30075,12,cold
30076,11,cold
30077,9,cold
30078,8,cold
30079,7,cold
30080,11,cold
30081,11,cold
30082,11,cold
30083,9,cold
30084,11,cold
30085,7,cold
30086,7,cold
30087,10,cold
30088,11,cold
30089,7,cold
30090,7,cold
30091,13,cold
30092,9,cold
30093,12,cold
30094,11,cold
30095,12,cold
30096,17,cold
30097,9,cold
30098,9,cold
30099,9,cold
30100,9,cold
30101,9,cold
30102,9,cold
30103,9,cold
30104,11,cold
30105,9,cold
30106,6,cold
30107,4,cold
30108,9,cold
30109,3,cold
30110,16,cold
30111,8,cold
30112,14,cold
30113,13,cold
30114,8,cold
30115,8,cold
30116,9,cold
30117,15,cold
30118,10,cold
30119,10,cold
30120,13,cold
30121,14,cold
30122,8,cold
30123,11,cold
30124,7,cold
30125,14,cold
30126,10,cold
30127,7,cold
30128,13,cold
30129,12,cold
30130,9,cold
30131,9,cold
30132,9,cold
30133,8,cold
30134,11,cold
30135,7,cold
30136,10,cold
30137,8,cold
30138,4,cold
30139,5,cold
30140,6,cold
30141,12,cold
30142,7,cold
30143,4,cold
30144,10,cold
30145,2,cold
30146,8,cold
30147,8,cold
30148,9,cold
30149,8,cold
30150,11,cold
30151,10,cold
30152,9,cold
30153,4,cold
30154,9,cold
30155,7,cold
30156,8,cold
30157,7,cold
30158,3,cold
30159,15,cold
30160,5,cold
30161,10,cold
30162,14,cold
30163,6,cold
30164,6,cold
30165,8,cold
30166,5,cold
30167,14,cold
30168,8,cold
30169,7,cold
30170,13,cold
30171,6,cold
30172,9,cold
30173,6,cold
30174,9,cold
30175,14,cold
30176,5,cold
30177,5,cold
30178,8,cold
30179,11,cold
30180,8,cold
30181,11,cold
30182,7,cold
30183,13,cold
30184,11,cold
30185,8,cold
30186,9,cold
30187,19,cold
30188,7,cold
30189,8,cold
30190,7,cold
30191,7,cold
30192,12,cold
30193,10,cold
30194,14,cold
30195,11,cold
30196,10,cold
30197,9,cold
30198,10,cold
30199,11,cold
30200,6,cold
30201,12,cold
30202,11,cold
30203,10,cold
30204,12,cold
30205,14,cold
30206,11,cold
30207,4,cold
30208,7,cold
30209,8,cold
30210,12,cold
30211,12,cold
30212,10,cold
30213,12,cold
30214,7,cold
30215,11,cold
30216,8,cold
30217,8,cold
30218,11,cold
30219,4,cold
30220,12,cold
30221,15,cold
30222,12,cold
30223,7,cold
30224,8,cold
30225,8,cold
30226,6,cold
30227,9,cold
30228,9,cold
30229,7,cold
30230,14,cold
30231,9,cold
30232,16,cold
30233,4,cold
30234,11,cold
30235,10,cold
30236,8,cold
30237,7,cold
30238,13,cold
30239,6,cold
30240,10,cold
30241,8,cold
30242,8,cold
30243,11,cold
30244,11,cold
30245,10,cold
30246,9,cold
30247,10,cold
30248,4,cold
30249,6,cold
30250,17,cold
30251,11,cold
30252,7,cold
30253,6,cold
30254,9,cold
30255,7,cold
30256,9,cold
30257,17,cold
30258,8,cold
30259,10,cold
30260,8,cold
30261,9,cold
30262,11,cold
30263,13,cold
30264,10,cold
30265,5,cold
30266,11,cold
30267,13,cold
30268,8,cold
30269,10,cold
30270,9,cold
30271,10,cold
30272,6,cold
30273,5,cold
30274,6,cold
30275,12,cold
30276,11,cold
30277,7,cold
30278,19,cold
30279,9,cold
30280,7,cold
30281,12,cold
30282,10,cold
30283,3,cold
30284,7,cold
30285,14,cold
30286,6,cold
30287,12,cold
30288,11,cold
30289,12,cold
30290,7,cold
30291,8,cold
30292,10,cold
30293,13,cold
30294,9,cold
30295,12,cold
30296,13,cold
30297,13,cold
30298,13,cold
30299,9,cold
30300,8,cold
30301,15,cold
30302,10,cold
30303,14,cold
30304,10,cold
30305,11,cold
30306,11,cold
30307,15,cold
30308,8,cold
30309,8,cold
30310,3,cold
30311,8,cold
30312,12,cold
30313,6,cold
30314,12,cold
30315,3,cold
30316,8,cold
30317,6,cold
30318,6,cold
30319,10,cold
30320,10,cold
30321,8,cold
30322,4,cold
30323,6,cold
30324,15,cold
30325,8,cold
30326,10,cold
30327,6,cold
30328,8,cold
30329,10,cold
30330,6,cold
30331,7,cold
30332,13,cold
30333,10,cold
30334,9,cold
30335,10,cold
30336,11,cold
30337,17,cold
30338,7,cold
30339,6,cold
30340,12,cold
30341,7,cold
30342,10,cold
30343,12,cold
30344,7,cold
30345,9,cold
30346,11,cold
30347,8,cold
30348,20,cold
30349,12,cold
30350,6,cold
30351,14,cold
30352,13,cold
30353,12,cold
30354,9,cold
30355,10,cold
30356,13,cold
30357,16,cold
30358,13,cold
30359,14,cold
30360,3,cold
30361,6,cold
30362,9,cold
30363,7,cold
30364,10,cold
30365,10,cold
30366,13,cold
30367,5,cold
30368,6,cold
30369,10,cold
30370,9,cold
30371,15,cold
30372,5,cold
30373,11,cold
30374,13,cold
30375,7,cold
30376,8,cold
30377,13,cold
30378,9,cold
30379,7,cold
30380,13,cold
30381,13,cold
30382,8,cold
30383,9,cold
30384,15,cold
30385,19,cold
30386,9,cold
30387,9,cold
30388,13,cold
30389,16,cold
30390,11,cold
30391,15,cold
30392,12,cold
30393,11,cold
30394,17,cold
30395,14,cold
30396,12,cold
30397,10,cold
30398,7,cold
30399,13,cold
30400,8,cold
30401,15,cold
30402,7,cold
30403,7,cold
30404,11,cold
30405,9,cold
30406,6,cold
30407,10,cold
30408,8,cold
30409,10,cold
30410,12,cold
30411,6,cold
30412,6,cold
30413,9,cold
30414,12,cold
30415,15,cold
30416,10,cold
30417,7,cold
30418,7,cold
30419,9,cold
30420,9,cold
30421,11,cold
30422,9,cold
30423,13,cold
30424,6,cold
30425,8,cold
30426,11,cold
30427,14,cold
30428,8,cold
30429,14,cold
30430,9,cold
30431,6,cold
30432,9,cold
30433,2,cold
30434,11,cold
30435,11,cold
30436,11,cold
30437,8,cold
30438,8,cold
30439,17,cold
30440,13,cold
30441,10,cold
30442,10,cold
30443,11,cold
30444,9,cold
30445,8,cold
30446,11,cold
30447,10,cold
30448,7,cold
30449,10,cold
30450,8,cold
30451,4,cold
30452,17,cold
30453,9,cold
30454,8,cold
30455,8,cold
30456,14,cold
30457,18,cold
30458,15,cold
30459,9,cold
30460,5,cold
30461,12,cold
30462,11,cold
30463,6,cold
30464,12,cold
30465,15,cold
30466,11,cold
30467,12,cold
30468,7,cold
30469,18,cold
30470,10,cold
30471,10,cold
30472,7,cold
30473,8,cold
30474,10,cold
30475,17,cold
30476,9,cold
30477,10,cold
30478,4,cold
30479,12,cold
30480,11,cold
30481,11,cold
30482,7,cold
30483,10,cold
30484,9,cold
30485,10,cold
30486,10,cold
30487,8,cold
30488,6,cold
30489,8,cold
30490,9,cold
30491,7,cold
30492,16,cold
30493,12,cold
30494,9,cold
30495,11,cold
30496,10,cold
30497,12,cold
30498,4,cold
30499,11,cold
30500,7,cold
30501,7,cold
30502,8,cold
30503,10,cold
30504,10,cold
30505,5,cold
30506,4,cold
30507,10,cold
30508,8,cold
30509,6,cold
30510,9,cold
30511,14,cold
30512,16,cold
30513,14,cold
30514,11,cold
30515,10,cold
30516,8,cold
30517,9,cold
30518,14,cold
30519,9,cold
30520,6,cold
30521,12,cold
30522,14,cold
30523,14,cold
30524,8,cold
30525,10,cold
30526,12,cold
30527,9,cold
30528,10,cold
30529,8,cold
30530,8,cold
30531,12,cold
30532,9,cold
30533,13,cold
30534,7,cold
30535,4,cold
30536,15,cold
30537,15,cold
30538,6,cold
30539,8,cold
30540,10,cold
30541,8,cold
30542,13,cold
30543,12,cold
30544,14,cold
30545,12,cold
30546,15,cold
30547,12,cold
30548,6,cold
30549,5,cold
30550,4,cold
30551,10,cold
30552,10,cold
30553,9,cold
30554,8,cold
30555,9,cold
30556,10,cold
30557,11,cold
30558,10,cold
30559,10,cold
30560,10,cold
30561,8,cold
30562,11,cold
30563,7,cold
30564,12,cold
30565,9,cold
30566,5,cold
30567,8,cold
30568,6,cold
30569,14,cold
30570,11,cold
30571,12,cold
30572,9,cold
30573,13,cold
30574,5,cold
30575,11,cold
30576,14,cold
30577,9,cold
30578,16,cold
30579,10,cold
30580,5,cold
30581,8,cold
30582,11,cold
30583,6,cold
30584,14,cold
30585,11,cold
30586,10,cold
30587,5,cold
30588,12,cold
30589,12,cold
30590,10,cold
30591,8,cold
30592,9,cold
30593,12,cold
30594,7,cold
30595,9,cold
30596,7,cold
30597,10,cold
30598,6,cold
30599,13,cold
30600,7,cold
30601,5,cold
30602,11,cold
30603,10,cold
30604,11,cold
30605,9,cold
30606,9,cold
30607,8,cold
30608,13,cold
30609,9,cold
30610,10,cold
30611,10,cold
30612,14,cold
30613,11,cold
30614,10,cold
30615,12,cold
30616,7,cold
30617,14,cold
30618,10,cold
30619,15,cold
30620,14,cold
30621,4,cold
30622,13,cold
30623,12,cold
30624,4,cold
30625,11,cold
30626,5,cold
30627,10,cold
30628,11,cold
30629,9,cold
30630,13,cold
30631,6,cold
30632,13,cold
30633,6,cold
30634,3,cold
30635,10,cold
30636,10,cold
30637,9,cold
30638,9,cold
30639,13,cold
30640,7,cold
30641,8,cold
30642,11,cold
30643,5,cold
30644,10,cold
30645,8,cold
30646,16,cold
30647,10,cold
30648,7,cold
30649,7,cold
30650,9,cold
30651,11,cold
30652,10,cold
30653,10,cold
30654,5,cold
30655,4,cold
30656,3,cold
30657,16,cold
30658,6,cold
30659,9,cold
30660,10,cold
30661,11,cold
30662,7,cold
30663,13,cold
30664,12,cold
30665,12,cold
30666,9,cold
30667,10,cold
30668,9,cold
30669,9,cold
30670,10,cold
30671,11,cold
30672,6,cold
30673,12,cold
30674,10,cold
30675,10,cold
30676,9,cold
30677,19,cold
30678,5,cold
30679,9,cold
30680,6,cold
30681,9,cold
30682,6,cold
30683,8,cold
30684,16,cold
30685,10,cold
30686,7,cold
30687,13,cold
30688,11,cold
30689,12,cold
30690,11,cold
30691,8,cold
30692,9,cold
30693,10,cold
30694,9,cold
30695,13,cold
30696,6,cold
30697,7,cold
30698,15,cold
30699,12,cold
30700,5,cold
30701,8,cold
30702,12,cold
30703,9,cold
30704,14,cold
30705,8,cold
30706,9,cold
30707,7,cold
30708,10,cold
30709,13,cold
30710,11,cold
30711,13,cold
30712,11,cold
30713,10,cold
30714,11,cold
30715,20,cold
30716,16,cold
30717,9,cold
30718,7,cold
30719,10,cold
30720,10,cold
30721,15,cold
30722,9,cold
30723,11,cold
30724,7,cold
30725,12,cold
30726,9,cold
30727,8,cold
30728,10,cold
30729,11,cold
30730,8,cold
30731,14,cold
30732,8,cold
30733,13,cold
30734,8,cold
30735,11,cold
30736,16,cold
30737,11,cold
30738,10,cold
30739,11,cold
