page_id,access_count,classification
26899,5,cold
26900,14,cold
26901,11,cold
26902,5,cold
26903,10,cold
26904,4,cold
26905,8,cold
26906,7,cold
26907,8,cold
26908,15,cold
26909,12,cold
26910,10,cold
26911,11,cold
26912,12,cold
26913,13,cold
26914,14,cold
26915,7,cold
26916,8,cold
26917,7,cold
26918,15,cold
26919,9,cold
26920,12,cold
26921,8,cold
26922,11,cold
26923,15,cold
26924,12,cold
26925,12,cold
26926,12,cold
26927,4,cold
26928,5,cold
26929,16,cold
26930,7,cold
26931,15,cold
26932,10,cold
26933,11,cold
26934,12,cold
26935,11,cold
26936,4,cold
26937,9,cold
26938,8,cold
26939,13,cold
26940,14,cold
26941,7,cold
26942,11,cold
26943,11,cold
26944,9,cold
26945,10,cold
26946,7,cold
26947,5,cold
26948,10,cold
26949,13,cold
26950,14,cold
26951,14,cold
26952,9,cold
26953,11,cold
26954,11,cold
26955,9,cold
26956,9,cold
26957,12,cold
26958,7,cold
26959,9,cold
26960,13,cold
26961,14,cold
26962,12,cold
26963,20,cold
26964,7,cold
26965,7,cold
26966,10,cold
26967,6,cold
26968,13,cold
26969,10,cold
26970,8,cold
26971,9,cold
26972,9,cold
26973,9,cold
26974,14,cold
26975,4,cold
26976,12,cold
26977,14,cold
26978,10,cold
26979,14,cold
26980,11,cold
26981,11,cold
26982,10,cold
26983,11,cold
26984,11,cold
26985,14,cold
26986,11,cold
26987,13,cold
26988,10,cold
26989,12,cold
26990,5,cold
26991,13,cold
26992,8,cold
26993,5,cold
26994,10,cold
26995,10,cold
26996,4,cold
26997,12,cold
26998,11,cold
26999,6,cold
27000,13,cold
27001,7,cold
27002,14,cold
27003,8,cold
27004,8,cold
27005,7,cold
27006,12,cold
27007,8,cold
27008,6,cold
27009,10,cold
27010,9,cold
27011,11,cold
27012,10,cold
27013,6,cold
27014,12,cold
27015,16,cold
27016,7,cold
27017,17,cold
27018,6,cold
27019,12,cold
27020,11,cold
27021,5,cold
27022,5,cold
27023,5,cold
27024,8,cold
27025,12,cold
27026,11,cold
27027,12,cold
27028,15,cold
27029,12,cold
27030,16,cold
27031,11,cold
27032,9,cold
27033,5,cold
27034,8,cold
27035,11,cold
27036,16,cold
27037,3,cold
27038,7,cold
27039,10,cold
27040,11,cold
27041,11,cold
27042,7,cold
27043,5,cold
27044,8,cold
27045,16,cold
27046,4,cold
27047,7,cold
27048,8,cold
27049,7,cold
27050,8,cold
27051,11,cold
27052,4,cold
27053,6,cold
27054,13,cold
27055,10,cold
27056,7,cold
27057,10,cold
27058,6,cold
27059,18,cold
27060,5,cold
27061,6,cold
27062,12,cold
27063,8,cold
27064,5,cold
27065,11,cold
27066,12,cold
27067,16,cold
27068,13,cold
27069,10,cold
27070,10,cold
27071,9,cold
27072,6,cold
27073,17,cold
27074,14,cold
27075,12,cold
27076,10,cold
27077,11,cold
27078,11,cold
27079,11,cold
27080,14,cold
27081,11,cold
27082,9,cold
27083,7,cold
27084,5,cold
27085,9,cold
27086,12,cold
27087,11,cold
27088,7,cold
27089,12,cold
27090,10,cold
27091,11,cold
27092,13,cold
27093,8,cold
27094,8,cold
27095,11,cold
27096,7,cold
27097,10,cold
27098,11,cold
27099,6,cold
27100,14,cold
27101,7,cold
27102,6,cold
27103,12,cold
27104,7,cold
27105,5,cold
27106,11,cold
27107,12,cold
27108,7,cold
27109,8,cold
27110,11,cold
27111,8,cold
27112,13,cold
27113,11,cold
27114,7,cold
27115,7,cold
27116,17,cold
27117,12,cold
27118,9,cold
27119,10,cold
27120,6,cold
27121,9,cold
27122,5,cold
27123,10,cold
27124,15,cold
27125,10,cold
27126,14,cold
27127,8,cold
27128,11,cold
27129,6,cold
27130,11,cold
27131,8,cold
27132,10,cold
27133,8,cold
27134,10,cold
27135,11,cold
27136,7,cold
27137,10,cold
27138,16,cold
27139,16,cold
27140,12,cold
27141,11,cold
27142,14,cold
27143,7,cold
27144,7,cold
27145,15,cold
27146,10,cold
27147,7,cold
27148,15,cold
27149,9,cold
27150,7,cold
27151,6,cold
27152,10,cold
27153,19,cold
27154,8,cold
27155,5,cold
27156,12,cold
27157,8,cold
27158,5,cold
27159,9,cold
27160,12,cold
27161,10,cold
27162,8,cold
27163,9,cold
27164,9,cold
27165,12,cold
27166,3,cold
27167,7,cold
27168,8,cold
27169,11,cold
27170,15,cold
27171,14,cold
27172,11,cold
27173,14,cold
27174,9,cold
27175,9,cold
27176,12,cold
27177,13,cold
27178,9,cold
27179,10,cold
27180,13,cold
27181,10,cold
27182,11,cold
27183,6,cold
27184,5,cold
27185,7,cold
27186,14,cold
27187,9,cold
27188,6,cold
27189,8,cold
27190,11,cold
27191,14,cold
27192,9,cold
27193,11,cold
27194,8,cold
27195,14,cold
27196,9,cold
27197,11,cold
27198,10,cold
27199,9,cold
27200,12,cold
27201,10,cold
27202,8,cold
27203,9,cold
27204,9,cold
27205,7,cold
27206,13,cold
27207,12,cold
27208,9,cold
27209,7,cold
27210,8,cold
27211,4,cold
27212,9,cold
27213,8,cold
27214,10,cold
27215,10,cold
27216,10,cold
27217,10,cold
27218,10,cold
27219,10,cold
27220,10,cold
27221,19,cold
27222,7,cold
27223,8,cold
27224,11,cold
27225,12,cold
27226,11,cold
27227,14,cold
27228,6,cold
27229,17,cold
27230,7,cold
27231,3,cold
27232,8,cold
27233,6,cold
27234,5,cold
27235,12,cold
27236,6,cold
27237,11,cold
27238,7,cold
27239,15,cold
27240,11,cold
27241,3,cold
27242,9,cold
27243,7,cold
27244,13,cold
27245,12,cold
27246,12,cold
27247,12,cold
27248,7,cold
27249,10,cold
27250,12,cold
27251,12,cold
27252,9,cold
27253,11,cold
27254,10,cold
27255,12,cold
27256,8,cold
27257,13,cold
27258,6,cold
27259,13,cold
27260,8,cold
27261,8,cold
27262,18,cold
27263,12,cold
27264,13,cold
27265,14,cold
27266,10,cold
27267,9,cold
27268,5,cold
27269,13,cold
27270,16,cold
27271,7,cold
27272,11,cold
27273,11,cold
27274,5,cold
27275,7,cold
27276,14,cold
27277,9,cold
27278,13,cold
27279,13,cold
27280,9,cold
27281,6,cold
27282,13,cold
27283,15,cold
27284,10,cold
27285,8,cold
27286,7,cold
27287,10,cold
27288,10,cold
27289,15,cold
27290,7,cold
27291,9,cold
27292,8,cold
27293,11,cold
27294,11,cold
27295,5,cold
27296,12,cold
27297,12,cold
27298,9,cold
27299,3,cold
27300,14,cold
27301,12,cold
27302,8,cold
27303,10,cold
27304,7,cold
27305,10,cold
27306,7,cold
27307,7,cold
27308,9,cold
27309,3,cold
27310,11,cold
27311,6,cold
27312,11,cold
27313,15,cold
27314,11,cold
27315,13,cold
27316,4,cold
27317,13,cold
27318,9,cold
27319,5,cold
27320,10,cold
27321,10,cold
27322,6,cold
27323,9,cold
27324,11,cold
27325,12,cold
27326,9,cold
27327,8,cold
27328,13,cold
27329,10,cold
27330,5,cold
27331,11,cold
27332,7,cold
27333,9,cold
27334,10,cold
27335,11,cold
27336,7,cold
27337,21,cold
27338,9,cold
27339,14,cold
27340,10,cold
27341,11,cold
27342,11,cold
27343,8,cold
27344,9,cold
27345,6,cold
27346,8,cold
27347,4,cold
27348,12,cold
27349,10,cold
27350,7,cold
27351,10,cold
27352,11,cold
27353,9,cold
27354,3,cold
27355,11,cold
27356,8,cold
27357,14,cold
27358,9,cold
27359,13,cold
27360,11,cold
27361,12,cold
27362,12,cold
27363,11,cold
27364,9,cold
27365,14,cold
27366,7,cold
27367,8,cold
27368,8,cold
27369,10,cold
27370,8,cold
27371,12,cold
27372,6,cold
27373,11,cold
27374,10,cold
27375,5,cold
27376,10,cold
27377,15,cold
27378,17,cold
27379,3,cold
27380,9,cold
27381,7,cold
27382,9,cold
27383,9,cold
27384,9,cold
27385,11,cold
27386,11,cold
27387,8,cold
27388,12,cold
27389,12,cold
27390,11,cold
27391,8,cold
27392,12,cold
27393,12,cold
27394,6,cold
27395,9,cold
27396,6,cold
27397,16,cold
27398,8,cold
27399,13,cold
27400,9,cold
27401,10,cold
27402,11,cold
27403,6,cold
27404,11,cold
27405,8,cold
27406,4,cold
27407,6,cold
27408,4,cold
27409,6,cold
27410,10,cold
27411,9,cold
27412,8,cold
27413,10,cold
27414,7,cold
27415,5,cold
27416,14,cold
27417,10,cold
27418,6,cold
27419,9,cold
27420,11,cold
27421,13,cold
27422,6,cold
27423,8,cold
27424,10,cold
27425,11,cold
27426,9,cold
27427,9,cold
27428,9,cold
27429,6,cold
27430,4,cold
27431,13,cold
27432,14,cold
27433,6,cold
27434,15,cold
27435,12,cold
27436,11,cold
27437,11,cold
27438,12,cold
27439,8,cold
27440,12,cold
27441,6,cold
27442,7,cold
27443,11,cold
27444,4,cold
27445,11,cold
27446,13,cold
27447,7,cold
27448,6,cold
27449,11,cold
27450,7,cold
27451,7,cold
27452,7,cold
27453,12,cold
27454,11,cold
27455,9,cold
27456,7,cold
27457,10,cold
27458,10,cold
27459,9,cold
27460,8,cold
27461,14,cold
27462,14,cold
27463,5,cold
27464,5,cold
27465,9,cold
27466,11,cold
27467,14,cold
27468,3,cold
27469,9,cold
27470,7,cold
27471,11,cold
27472,4,cold
27473,6,cold
27474,11,cold
27475,11,cold
27476,12,cold
27477,4,cold
27478,9,cold
27479,8,cold
27480,7,cold
27481,6,cold
27482,5,cold
27483,11,cold
27484,5,cold
27485,8,cold
27486,13,cold
27487,9,cold
27488,8,cold
27489,14,cold
27490,8,cold
27491,8,cold
27492,10,cold
27493,12,cold
27494,4,cold
27495,17,cold
27496,5,cold
27497,10,cold
27498,8,cold
27499,8,cold
27500,7,cold
27501,7,cold
27502,8,cold
27503,11,cold
27504,5,cold
27505,10,cold
27506,7,cold
27507,9,cold
27508,13,cold
27509,7,cold
27510,9,cold
27511,9,cold
27512,9,cold
27513,7,cold
27514,10,cold
27515,11,cold
27516,9,cold
27517,9,cold
27518,4,cold
27519,8,cold
27520,8,cold
27521,14,cold
27522,5,cold
27523,14,cold
27524,10,cold
27525,13,cold
27526,12,cold
27527,11,cold
27528,12,cold
27529,9,cold
27530,12,cold
27531,10,cold
27532,7,cold
27533,3,cold
27534,9,cold
27535,17,cold
27536,10,cold
27537,11,cold
27538,6,cold
27539,4,cold
27540,6,cold
27541,11,cold
27542,12,cold
27543,10,cold
27544,8,cold
27545,10,cold
27546,7,cold
27547,10,cold
27548,8,cold
27549,12,cold
27550,11,cold
27551,6,cold
27552,8,cold
27553,12,cold
27554,6,cold
27555,11,cold
27556,11,cold
27557,10,cold
27558,8,cold
27559,9,cold
27560,11,cold
27561,9,cold
27562,11,cold
27563,4,cold
27564,6,cold
27565,9,cold
27566,5,cold
27567,9,cold
27568,12,cold
27569,11,cold
27570,18,cold
27571,17,cold
27572,10,cold
27573,10,cold
27574,14,cold
27575,12,cold
27576,8,cold
27577,7,cold
27578,7,cold
27579,13,cold
27580,12,cold
27581,13,cold
27582,10,cold
27583,15,cold
27584,9,cold
27585,11,cold
27586,12,cold
27587,6,cold
27588,7,cold
27589,12,cold
27590,9,cold
27591,13,cold
27592,7,cold
27593,7,cold
27594,11,cold
27595,11,cold
27596,9,cold
27597,4,cold
27598,12,cold
27599,9,cold
27600,9,cold
27601,12,cold
27602,6,cold
27603,9,cold
27604,4,cold
27605,9,cold
27606,4,cold
27607,13,cold
27608,12,cold
27609,19,cold
27610,9,cold
27611,9,cold
27612,14,cold
27613,8,cold
27614,7,cold
27615,9,cold
27616,6,cold
27617,4,cold
27618,6,cold
27619,12,cold
27620,3,cold
27621,19,cold
27622,14,cold
27623,4,cold
27624,2,cold
27625,5,cold
27626,6,cold
27627,7,cold
27628,6,cold
27629,14,cold
27630,6,cold
27631,8,cold
27632,6,cold
27633,4,cold
27634,5,cold
27635,9,cold
27636,13,cold
27637,7,cold
27638,9,cold
27639,12,cold
27640,14,cold
27641,10,cold
27642,11,cold
27643,5,cold
27644,7,cold
27645,9,cold
27646,10,cold
27647,9,cold
27648,15,cold
27649,7,cold
27650,9,cold
27651,10,cold
27652,14,cold
27653,10,cold
27654,15,cold
27655,12,cold
27656,9,cold
27657,9,cold
27658,8,cold
27659,8,cold
27660,11,cold
27661,12,cold
27662,13,cold
27663,11,cold
27664,13,cold
27665,5,cold
27666,6,cold
27667,14,cold
27668,9,cold
27669,9,cold
27670,7,cold
27671,10,cold
27672,7,cold
27673,8,cold
27674,13,cold
27675,10,cold
27676,10,cold
27677,13,cold
27678,6,cold
27679,6,cold
27680,8,cold
27681,11,cold
27682,11,cold
27683,9,cold
27684,12,cold
27685,14,cold
27686,14,cold
27687,5,cold
27688,13,cold
27689,17,cold
27690,11,cold
27691,8,cold
27692,6,cold
27693,10,cold
27694,8,cold
27695,9,cold
27696,9,cold
27697,16,cold
27698,6,cold
27699,8,cold
27700,11,cold
27701,8,cold
27702,5,cold
27703,13,cold
27704,6,cold
27705,6,cold
27706,8,cold
27707,7,cold
27708,13,cold
27709,11,cold
27710,17,cold
27711,7,cold
27712,12,cold
27713,11,cold
27714,8,cold
27715,8,cold
27716,11,cold
27717,11,cold
27718,9,cold
27719,9,cold
27720,11,cold
27721,2,cold
27722,6,cold
27723,12,cold
27724,11,cold
27725,14,cold
27726,6,cold
27727,10,cold
27728,4,cold
27729,7,cold
27730,11,cold
27731,9,cold
27732,10,cold
27733,5,cold
27734,9,cold
27735,12,cold
27736,8,cold
27737,13,cold
27738,12,cold
27739,10,cold
27740,13,cold
27741,13,cold
27742,11,cold
27743,11,cold
27744,5,cold
27745,12,cold
27746,6,cold
27747,10,cold
27748,6,cold
27749,11,cold
27750,13,cold
27751,6,cold
27752,11,cold
27753,5,cold
27754,9,cold
27755,9,cold
27756,5,cold
27757,5,cold
27758,10,cold
27759,6,cold
27760,4,cold
27761,9,cold
27762,5,cold
27763,11,cold
27764,8,cold
27765,13,cold
27766,12,cold
27767,11,cold
27768,13,cold
27769,2,cold
27770,10,cold
27771,12,cold
27772,8,cold
27773,10,cold
27774,11,cold
27775,5,cold
27776,13,cold
27777,9,cold
27778,8,cold
27779,9,cold
27780,11,cold
27781,13,cold
27782,12,cold
27783,12,cold
27784,11,cold
27785,7,cold
27786,11,cold
27787,10,cold
27788,4,cold
27789,7,cold
27790,18,cold
27791,10,cold
27792,6,cold
27793,6,cold
27794,9,cold
27795,11,cold
27796,17,cold
27797,6,cold
27798,4,cold
27799,10,cold
27800,15,cold
27801,9,cold
27802,15,cold
27803,7,cold
27804,9,cold
27805,8,cold
27806,17,cold
27807,12,cold
27808,8,cold
27809,17,cold
27810,8,cold
27811,4,cold
27812,9,cold
27813,7,cold
27814,13,cold
27815,15,cold
27816,11,cold
27817,10,cold
27818,13,cold
27819,13,cold
27820,18,cold
27821,14,cold
27822,10,cold
27823,18,cold
27824,13,cold
27825,13,cold
27826,9,cold
27827,9,cold
27828,11,cold
27829,16,cold
27830,5,cold
27831,9,cold
27832,12,cold
27833,7,cold
27834,7,cold
27835,12,cold
27836,11,cold
27837,10,cold
27838,8,cold
27839,11,cold
27840,6,cold
27841,9,cold
27842,8,cold
27843,7,cold
27844,14,cold
27845,7,cold
27846,15,cold
27847,12,cold
27848,13,cold
27849,10,cold
27850,11,cold
27851,10,cold
27852,13,cold
27853,8,cold
27854,9,cold
27855,7,cold
27856,11,cold
27857,10,cold
27858,8,cold
27859,6,cold
27860,11,cold
27861,11,cold
27862,14,cold
27863,9,cold
27864,8,cold
27865,9,cold
27866,13,cold
27867,10,cold
27868,14,cold
27869,12,cold
27870,10,cold
27871,12,cold
27872,12,cold
27873,10,cold
27874,8,cold
27875,9,cold
27876,4,cold
27877,10,cold
27878,10,cold
27879,8,cold
27880,11,cold
27881,9,cold
27882,11,cold
27883,10,cold
27884,11,cold
27885,16,cold
27886,11,cold
27887,7,cold
27888,13,cold
27889,4,cold
27890,8,cold
27891,11,cold
27892,7,cold
27893,11,cold
27894,10,cold
27895,10,cold
27896,14,cold
27897,3,cold
27898,14,cold
27899,11,cold
27900,4,cold
27901,7,cold
27902,13,cold
27903,2,cold
27904,5,cold
27905,15,cold
27906,10,cold
27907,6,cold
27908,12,cold
27909,7,cold
27910,6,cold
27911,6,cold
27912,11,cold
27913,6,cold
27914,11,cold
27915,8,cold
27916,14,cold
27917,8,cold
27918,5,cold
27919,7,cold
27920,8,cold
27921,3,cold
27922,15,cold
27923,10,cold
27924,6,cold
27925,9,cold
27926,12,cold
27927,7,cold
27928,13,cold
27929,7,cold
27930,5,cold
27931,10,cold
27932,12,cold
27933,7,cold
27934,11,cold
27935,13,cold
27936,9,cold
27937,13,cold
27938,9,cold
27939,8,cold
27940,11,cold
27941,14,cold
27942,7,cold
27943,8,cold
27944,12,cold
27945,3,cold
27946,8,cold
27947,14,cold
27948,11,cold
27949,7,cold
27950,13,cold
27951,6,cold
27952,11,cold
27953,10,cold
27954,5,cold
27955,9,cold
27956,10,cold
27957,15,cold
27958,7,cold
27959,9,cold
27960,14,cold
27961,11,cold
27962,8,cold
27963,11,cold
27964,8,cold
27965,13,cold
27966,14,cold
27967,5,cold
27968,6,cold
27969,12,cold
27970,10,cold
27971,12,cold
27972,9,cold
27973,7,cold
27974,11,cold
27975,6,cold
27976,9,cold
27977,12,cold
27978,17,cold
27979,18,cold
27980,15,cold
27981,17,cold
27982,13,cold
27983,13,cold
27984,6,cold
27985,2,cold
27986,11,cold
27987,8,cold
27988,5,cold
27989,4,cold
27990,11,cold
27991,10,cold
27992,9,cold
27993,9,cold
27994,14,cold
27995,12,cold
27996,15,cold
27997,8,cold
27998,7,cold
27999,15,cold
28000,6,cold
28001,9,cold
28002,14,cold
28003,8,cold
28004,11,cold
28005,7,cold
28006,13,cold
28007,6,cold
28008,10,cold
28009,11,cold
28010,13,cold
28011,12,cold
28012,12,cold
28013,13,cold
28014,6,cold
28015,9,cold
28016,7,cold
28017,9,cold
28018,7,cold
28019,12,cold
28020,18,cold
28021,11,cold
28022,9,cold
28023,15,cold
28024,8,cold
28025,12,cold
28026,4,cold
28027,12,cold
28028,9,cold
28029,12,cold
28030,8,cold
28031,7,cold
28032,11,cold
28033,12,cold
28034,5,cold
28035,5,cold
28036,9,cold
28037,17,cold
28038,8,cold
28039,11,cold
28040,11,cold
28041,6,cold
28042,9,cold
28043,13,cold
28044,13,cold
28045,10,cold
28046,6,cold
28047,14,cold
28048,8,cold
28049,11,cold
28050,7,cold
28051,7,cold
28052,11,cold
28053,14,cold
28054,9,cold
28055,11,cold
28056,10,cold
28057,11,cold
28058,12,cold
28059,8,cold
28060,8,cold
28061,10,cold
28062,12,cold
28063,12,cold
28064,11,cold
28065,10,cold
28066,13,cold
28067,7,cold
28068,9,cold
28069,14,cold
28070,9,cold
28071,11,cold
28072,11,cold
28073,12,cold
28074,12,cold
28075,7,cold
28076,13,cold
28077,17,cold
28078,9,cold
28079,8,cold
28080,9,cold
28081,10,cold
28082,10,cold
28083,10,cold
28084,7,cold
28085,12,cold
28086,12,cold
28087,14,cold
28088,13,cold
28089,6,cold
28090,9,cold
28091,11,cold
28092,7,cold
28093,7,cold
28094,13,cold
28095,5,cold
28096,9,cold
28097,11,cold
28098,13,cold
28099,15,cold
28100,6,cold
28101,7,cold
28102,12,cold
28103,13,cold
28104,9,cold
28105,10,cold
28106,8,cold
28107,5,cold
28108,10,cold
28109,8,cold
28110,11,cold
28111,8,cold
28112,8,cold
28113,8,cold
28114,7,cold
28115,14,cold
28116,9,cold
28117,12,cold
28118,6,cold
28119,10,cold
28120,9,cold
28121,10,cold
28122,12,cold
28123,5,cold
28124,10,cold
28125,11,cold
28126,17,cold
28127,8,cold
28128,12,cold
28129,7,cold
28130,15,cold
28131,12,cold
28132,15,cold
28133,11,cold
28134,9,cold
28135,7,cold
28136,9,cold
28137,14,cold
28138,12,cold
28139,11,cold
28140,11,cold
28141,6,cold
28142,11,cold
28143,8,cold
28144,9,cold
28145,11,cold
28146,9,cold
28147,9,cold
28148,10,cold
28149,7,cold
28150,13,cold
28151,10,cold
28152,7,cold
28153,10,cold
28154,10,cold
28155,10,cold
28156,17,cold
28157,6,cold
28158,9,cold
28159,5,cold
28160,12,cold
28161,11,cold
28162,5,cold
28163,7,cold
28164,10,cold
28165,8,cold
28166,14,cold
28167,7,cold
28168,11,cold
28169,13,cold
28170,7,cold
28171,10,cold
28172,7,cold
28173,9,cold
28174,12,cold
28175,14,cold
28176,13,cold
28177,2,cold
28178,12,cold
28179,15,cold
28180,7,cold
28181,12,cold
28182,14,cold
28183,15,cold
28184,10,cold
28185,9,cold
28186,5,cold
28187,7,cold
28188,11,cold
28189,5,cold
28190,9,cold
28191,10,cold
28192,13,cold
28193,10,cold
28194,8,cold
28195,11,cold
28196,10,cold
28197,13,cold
28198,12,cold
28199,16,cold
28200,12,cold
28201,9,cold
28202,8,cold
28203,13,cold
28204,7,cold
28205,10,cold
28206,7,cold
28207,6,cold
28208,8,cold
28209,10,cold
28210,6,cold
28211,6,cold
28212,10,cold
28213,7,cold
28214,6,cold
28215,9,cold
28216,12,cold
28217,8,cold
28218,11,cold
28219,13,cold
28220,11,cold
28221,7,cold
28222,4,cold
28223,12,cold
28224,7,cold
28225,11,cold
28226,7,cold
28227,10,cold
28228,6,cold
28229,13,cold
28230,13,cold
28231,8,cold
28232,10,cold
28233,13,cold
28234,7,cold
28235,15,cold
28236,5,cold
28237,11,cold
28238,9,cold
28239,5,cold
28240,8,cold
28241,12,cold
28242,8,cold
28243,5,cold
28244,14,cold
28245,3,cold
28246,11,cold
28247,8,cold
28248,10,cold
28249,9,cold
28250,8,cold
28251,10,cold
28252,8,cold
28253,11,cold
28254,6,cold
28255,8,cold
28256,13,cold
28257,8,cold
28258,11,cold
28259,10,cold
28260,10,cold
28261,11,cold
28262,12,cold
28263,13,cold
28264,9,cold
28265,7,cold
28266,11,cold
28267,11,cold
28268,11,cold
28269,11,cold
28270,8,cold
28271,8,cold
28272,11,cold
28273,5,cold
28274,8,cold
28275,10,cold
28276,12,cold
28277,11,cold
28278,13,cold
28279,10,cold
28280,11,cold
28281,8,cold
28282,12,cold
28283,14,cold
28284,6,cold
28285,8,cold
28286,16,cold
28287,9,cold
28288,6,cold
28289,4,cold
28290,2,cold
28291,18,cold
28292,9,cold
28293,9,cold
28294,13,cold
28295,12,cold
28296,3,cold
28297,14,cold
28298,11,cold
28299,8,cold
28300,9,cold
28301,8,cold
28302,15,cold
28303,5,cold
28304,6,cold
28305,13,cold
28306,9,cold
28307,9,cold
28308,9,cold
28309,12,cold
28310,6,cold
28311,9,cold
28312,12,cold
28313,11,cold
28314,9,cold
28315,2,cold
28316,9,cold
28317,12,cold
28318,8,cold
28319,7,cold
28320,10,cold
28321,11,cold
28322,12,cold
28323,13,cold
28324,11,cold
28325,6,cold
28326,9,cold
28327,9,cold
28328,11,cold
28329,13,cold
28330,10,cold
28331,10,cold
28332,8,cold
28333,13,cold
28334,11,cold
28335,6,cold
28336,12,cold
28337,13,cold
28338,10,cold
28339,10,cold
28340,13,cold
28341,11,cold
28342,8,cold
28343,9,cold
28344,9,cold
28345,8,cold
28346,9,cold
28347,11,cold
28348,10,cold
28349,9,cold
28350,13,cold
28351,9,cold
28352,15,cold
28353,9,cold
28354,13,cold
28355,20,cold
28356,6,cold
28357,8,cold
28358,12,cold
28359,10,cold
28360,8,cold
28361,7,cold
28362,12,cold
28363,9,cold
28364,13,cold
28365,6,cold
28366,12,cold
28367,11,cold
28368,12,cold
28369,10,cold
28370,6,cold
28371,4,cold
28372,8,cold
28373,7,cold
28374,10,cold
28375,11,cold
28376,12,cold
28377,9,cold
28378,9,cold
28379,10,cold
28380,6,cold
28381,12,cold
28382,11,cold
28383,7,cold
28384,3,cold
28385,10,cold
28386,11,cold
28387,6,cold
28388,11,cold
28389,11,cold
28390,13,cold
28391,10,cold
28392,14,cold
28393,9,cold
28394,8,cold
28395,10,cold
28396,14,cold
28397,8,cold
28398,8,cold
28399,8,cold
28400,8,cold
28401,10,cold
28402,10,cold
28403,7,cold
28404,9,cold
28405,8,cold
28406,10,cold
28407,10,cold
28408,10,cold
28409,6,cold
28410,12,cold
28411,15,cold
28412,13,cold
28413,13,cold
28414,14,cold
28415,5,cold
28416,8,cold
28417,12,cold
28418,10,cold
28419,8,cold
28420,15,cold
28421,8,cold
28422,15,cold
28423,8,cold
28424,10,cold
28425,6,cold
28426,17,cold
28427,10,cold
28428,10,cold
28429,9,cold
28430,9,cold
28431,15,cold
28432,7,cold
28433,11,cold
28434,15,cold
28435,10,cold
28436,12,cold
28437,13,cold
28438,9,cold
28439,14,cold
28440,9,cold
28441,14,cold
28442,12,cold
28443,9,cold
28444,10,cold
28445,18,cold
28446,7,cold
28447,13,cold
28448,9,cold
28449,7,cold
28450,7,cold
28451,6,cold
28452,11,cold
28453,11,cold
28454,8,cold
28455,13,cold
28456,15,cold
28457,11,cold
28458,9,cold
28459,11,cold
28460,9,cold
28461,9,cold
28462,6,cold
28463,9,cold
28464,9,cold
28465,12,cold
28466,10,cold
28467,7,cold
28468,11,cold
28469,10,cold
28470,9,cold
28471,9,cold
28472,10,cold
28473,7,cold
28474,2,cold
28475,6,cold
28476,10,cold
28477,11,cold
28478,6,cold
28479,10,cold
28480,11,cold
28481,19,cold
28482,9,cold
28483,10,cold
28484,12,cold
28485,11,cold
28486,6,cold
28487,8,cold
28488,12,cold
28489,11,cold
28490,7,cold
28491,9,cold
28492,10,cold
28493,14,cold
28494,9,cold
28495,5,cold
28496,18,cold
28497,7,cold
28498,9,cold
28499,9,cold
28500,12,cold
28501,9,cold
28502,15,cold
28503,5,cold
28504,13,cold
28505,11,cold
28506,12,cold
28507,8,cold
28508,12,cold
28509,8,cold
28510,15,cold
28511,12,cold
28512,10,cold
28513,9,cold
28514,13,cold
28515,10,cold
28516,7,cold
28517,6,cold
28518,11,cold
28519,5,cold
28520,10,cold
28521,5,cold
28522,12,cold
28523,4,cold
28524,8,cold
28525,4,cold
28526,11,cold
28527,15,cold
28528,14,cold
28529,7,cold
28530,3,cold
28531,13,cold
28532,15,cold
28533,8,cold
28534,9,cold
28535,10,cold
28536,7,cold
28537,13,cold
28538,8,cold
28539,5,cold
28540,13,cold
28541,13,cold
28542,10,cold
28543,8,cold
28544,15,cold
28545,8,cold
28546,7,cold
28547,8,cold
28548,7,cold
28549,11,cold
28550,8,cold
28551,5,cold
28552,11,cold
28553,10,cold
28554,12,cold
28555,7,cold
28556,8,cold
28557,10,cold
28558,3,cold
28559,12,cold
28560,13,cold
28561,14,cold
28562,3,cold
28563,11,cold
28564,10,cold
28565,11,cold
28566,12,cold
28567,10,cold
28568,11,cold
28569,9,cold
28570,15,cold
28571,7,cold
28572,12,cold
28573,10,cold
28574,14,cold
28575,9,cold
28576,9,cold
28577,10,cold
28578,9,cold
28579,13,cold
28580,8,cold
28581,12,cold
28582,13,cold
28583,10,cold
28584,10,cold
28585,10,cold
28586,8,cold
28587,12,cold
28588,14,cold
28589,12,cold
28590,11,cold
28591,11,cold
28592,6,cold
28593,8,cold
28594,12,cold
28595,8,cold
28596,9,cold
28597,8,cold
28598,9,cold
28599,9,cold
28600,7,cold
28601,14,cold
28602,13,cold
28603,12,cold
28604,19,cold
28605,14,cold
28606,10,cold
28607,15,cold
28608,7,cold
28609,10,cold
28610,9,cold
28611,8,cold
28612,6,cold
28613,9,cold
28614,8,cold
28615,15,cold
28616,14,cold
28617,11,cold
28618,5,cold
28619,13,cold
28620,11,cold
28621,11,cold
28622,7,cold
28623,7,cold
28624,11,cold
28625,9,cold
28626,9,cold
28627,11,cold
28628,13,cold
28629,10,cold
28630,4,cold
28631,10,cold
28632,9,cold
28633,8,cold
28634,17,cold
28635,10,cold
28636,14,cold
28637,10,cold
28638,16,cold
28639,12,cold
28640,11,cold
28641,12,cold
28642,11,cold
28643,7,cold
28644,15,cold
28645,9,cold
28646,8,cold
